Cortical Curvature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,Precentral.left,Precentral.right,Frontal_Sup.left,Frontal_Sup.right,Frontal_Sup_Orb.left,Frontal_Sup_Orb.right,Frontal_Mid.left,Frontal_Mid.right,Frontal_Mid_Orb.left,Frontal_Mid_Orb.right,Frontal_Inf_Oper.left,Frontal_Inf_Oper.right,Frontal_Inf_Tri.left,Frontal_Inf_Tri.right,Frontal_Inf_Orb.left,Frontal_Inf_Orb.right,Rolandic_Oper.left,Rolandic_Oper.right,Supp_Motor_Area.left,Supp_Motor_Area.right,Olfactory.left,Olfactory.right,Frontal_Sup_Medial.left,Frontal_Sup_Medial.right,Frontal_Med_Orb.left,Frontal_Med_Orb.right,Rectus.left,Rectus.right,Insula.left,Insula.right,Cingulum_Ant.left,Cingulum_Ant.right,Cingulum_Mid.left,Cingulum_Mid.right,Cingulum_Post.left,Cingulum_Post.right,ParaHippocampal.left,ParaHippocampal.right,Calcarine.left,Calcarine.right,Cuneus.left,Cuneus.right,Lingual.left,Lingual.right,Occipital_Sup.left,Occipital_Sup.right,Occipital_Mid.left,Occipital_Mid.right,Occipital_Inf.left,Occipital_Inf.right,Fusiform.left,Fusiform.right,Postcentral.left,Postcentral.right,Parietal_Sup.left,Parietal_Sup.right,Parietal_Inf.left,Parietal_Inf.right,SupraMarginal.left,SupraMarginal.right,Angular.left,Angular.right,Precuneus.left,Precuneus.right,Paracentral.leftobule.left,Paracentral.leftobule.right,Heschl.left,Heschl.right,Temporal_Sup.left,Temporal_Sup.right,Temporal_Pole_Sup.left,Temporal_Pole_Sup.right,Temporal_Mid.left,Temporal_Mid.right,Temporal_Pole_Mid.left,Temporal_Pole_Mid.right,Temporal_Inf.left,Temporal_Inf.right
24,0.630073547363281,0.561257839202881,0.620756268501282,0.56953227519989,0.385375916957855,0.366509348154068,0.694047212600708,0.610768020153046,0.599052309989929,0.500343263149262,0.673805236816406,0.522918105125427,0.693822383880615,0.55512535572052,0.586684584617615,0.459562748670578,0.6063192486763,0.542829513549805,0.572829365730286,0.573745429515839,0.377771764993668,0.453943133354187,0.637503385543823,0.619696319103241,0.707835614681244,0.779950797557831,0.514392852783203,0.518565952777863,0.499324232339859,0.428093910217285,0.487429797649384,0.497094064950943,0.512449324131012,0.477129906415939,0.65044379234314,0.558504700660706,0.433982461690903,0.351190477609634,0.765480756759644,0.633012533187866,0.725643336772919,0.671092510223389,0.675298631191254,0.55436110496521,0.792744159698486,0.663886547088623,0.843612909317017,0.746086239814758,0.847325563430786,0.672946572303772,0.575007617473602,0.418545424938202,0.632746040821075,0.602494955062866,0.740834355354309,0.62099152803421,0.777626216411591,0.625086665153503,0.783621370792389,0.664189159870148,0.80931830406189,0.680621922016144,0.712875664234161,0.636216402053833,0.547254979610443,0.530887305736542,0.63563734292984,0.544869124889374,0.766552209854126,0.612851619720459,0.68146562576294,0.582682430744171,0.831422865390778,0.681363582611084,0.603638350963593,0.535930573940277,0.606247484683991,0.534970760345459
25,0.707854747772217,0.647281050682068,0.611014068126679,0.622325956821442,0.536460161209106,0.526753664016724,0.746580362319946,0.736045718193054,0.640187323093414,0.526252090930939,0.72455108165741,0.624662756919861,0.755366742610931,0.674248337745667,0.621677398681641,0.573410987854004,0.632276952266693,0.579316318035126,0.611423850059509,0.616546094417572,0.445281147956848,0.543604552745819,0.631053566932678,0.680968880653381,0.59502500295639,0.62657618522644,0.531416475772858,0.60017067193985,0.585706532001495,0.484204471111298,0.525199472904205,0.535803973674774,0.450551927089691,0.50277590751648,0.5789754986763,0.491687774658203,0.492403984069824,0.460920959711075,0.662194132804871,0.64314991235733,0.742144405841827,0.709641039371491,0.605377078056335,0.595497608184815,0.811815738677979,0.733939349651337,0.857084214687347,0.826850235462189,0.81641149520874,0.733440101146698,0.564615309238434,0.523149490356445,0.6837118268013,0.653337359428406,0.796726286411285,0.750092148780823,0.835804581642151,0.800001084804535,0.767767012119293,0.78206068277359,0.844864189624786,0.847317934036255,0.748467803001404,0.70585560798645,0.638568878173828,0.625650525093079,0.593394696712494,0.552202820777893,0.744114696979523,0.73816990852356,0.619227886199951,0.538325190544128,0.821442186832428,0.854395806789398,0.680883586406708,0.57546478509903,0.670428812503815,0.621499240398407
26,0.717336356639862,0.740514099597931,0.725529313087463,0.766242802143097,0.628348112106323,0.610773980617523,0.799246907234192,0.849717974662781,0.765306532382965,0.784359097480774,0.67315936088562,0.721845924854279,0.72337418794632,0.800389230251312,0.666356682777405,0.687662780284882,0.588281035423279,0.56574821472168,0.605596303939819,0.609627664089203,0.499752700328827,0.499586313962936,0.65629768371582,0.659570693969727,0.567004680633545,0.538141310214996,0.617587268352509,0.668866097927094,0.507103800773621,0.495975464582443,0.498157411813736,0.483394682407379,0.42996671795845,0.427499413490295,0.517210304737091,0.446605771780014,0.521347403526306,0.507892370223999,0.634845495223999,0.615931391716003,0.68983656167984,0.736257314682007,0.618832051753998,0.60524195432663,0.761022925376892,0.807129502296448,0.820847511291504,0.904148042201996,0.861002624034882,0.907447099685669,0.601653873920441,0.568851947784424,0.664678752422333,0.715944588184357,0.747523963451386,0.823453485965729,0.807005345821381,0.881694495677948,0.665881752967835,0.759921908378601,0.842801630496979,0.948461949825287,0.688617885112763,0.681528031826019,0.601793348789215,0.614821553230286,0.552933275699616,0.550485968589783,0.752601623535156,0.788402080535889,0.655109465122223,0.702117145061493,0.943258225917816,0.941885113716126,0.740233480930328,0.731323301792145,0.811204195022583,0.767547309398651
27,0.670614182949066,0.636793494224548,0.700455009937286,0.716203451156616,0.556424200534821,0.509670674800873,0.742945075035095,0.709922909736633,0.651478826999664,0.645967841148377,0.636130332946777,0.548203110694885,0.677842319011688,0.647594749927521,0.603711664676666,0.58809095621109,0.457045435905457,0.453412175178528,0.594414055347443,0.574779868125916,0.382660746574402,0.410036236047745,0.637937128543854,0.639567196369171,0.48439759016037,0.511803925037384,0.581552147865295,0.572760164737701,0.420942574739456,0.459304302930832,0.438536107540131,0.443578094244003,0.462816834449768,0.475106179714203,0.480240434408188,0.507765591144562,0.403142154216766,0.428599804639816,0.635321140289307,0.641595780849457,0.706717610359192,0.668416142463684,0.557607710361481,0.551562786102295,0.73900306224823,0.751444220542908,0.803929448127747,0.826633453369141,0.842589974403381,0.774069309234619,0.519910454750061,0.477529615163803,0.633348762989044,0.627349495887756,0.756676733493805,0.752813875675201,0.707314550876617,0.706934332847595,0.606028854846954,0.64705753326416,0.78859931230545,0.783526718616486,0.680869936943054,0.659809410572052,0.64793211221695,0.619545876979828,0.488109230995178,0.483824133872986,0.648477971553803,0.598958075046539,0.620789706707001,0.585739016532898,0.799745619297028,0.763135850429535,0.639788269996643,0.646723031997681,0.671359360218048,0.594984591007233
28,0.608056843280792,0.63390451669693,0.669427573680878,0.688175082206726,0.465881288051605,0.446593999862671,0.721957087516785,0.723721861839294,0.599732160568237,0.572880029678345,0.590143263339996,0.563426017761231,0.671959757804871,0.638306856155396,0.579858303070068,0.5346320271492,0.433359533548355,0.434417366981506,0.571177005767822,0.563141286373138,0.407203704118729,0.445094227790833,0.594288468360901,0.58855676651001,0.479962587356567,0.55699223279953,0.477398097515106,0.511583030223846,0.453119993209839,0.4582579433918,0.369832783937454,0.385603696107864,0.383931994438171,0.444255024194717,0.48829910159111,0.446768403053284,0.394121468067169,0.409189254045486,0.547805607318878,0.555365800857544,0.643423795700073,0.616158723831177,0.540200412273407,0.525387406349182,0.682333707809448,0.705099940299988,0.752905070781708,0.787149786949158,0.763847649097443,0.811202645301819,0.526789844036102,0.502338528633118,0.594756126403809,0.59954971075058,0.729329347610474,0.703642725944519,0.673905372619629,0.717426955699921,0.550276458263397,0.608188211917877,0.715786993503571,0.744763433933258,0.63858163356781,0.583006620407105,0.583325207233429,0.605266630649567,0.489085227251053,0.49115189909935,0.611316859722138,0.56071150302887,0.554891467094421,0.632948219776154,0.712390780448914,0.744747638702393,0.619352579116821,0.645387828350067,0.609523296356201,0.590898633003235
29,0.624900043010712,0.573037266731262,0.729518353939056,0.663133442401886,0.523201286792755,0.448513746261597,0.77473795413971,0.671611189842224,0.624455869197846,0.565601050853729,0.606520891189575,0.437142610549927,0.688035070896149,0.54520571231842,0.515120506286621,0.511334598064423,0.498982191085815,0.421940058469772,0.650656163692474,0.636580049991608,0.416491389274597,0.430091291666031,0.645731091499329,0.648013949394226,0.559188663959503,0.60147362947464,0.509007155895233,0.498901128768921,0.489940792322159,0.418509721755981,0.426533311605454,0.424254149198532,0.496033877134323,0.56133896112442,0.561596572399139,0.502113282680512,0.423152267932892,0.403681933879852,0.554026067256928,0.537573516368866,0.634499728679657,0.628083765506744,0.563497722148895,0.548143088817596,0.623758852481842,0.622697591781616,0.691973328590393,0.72357714176178,0.776823401451111,0.792541921138763,0.575632035732269,0.540880560874939,0.589370548725128,0.583851933479309,0.712237060070038,0.715220391750336,0.741334855556488,0.693919956684113,0.581161618232727,0.590416669845581,0.758727848529816,0.723848104476929,0.668588697910309,0.62354326248169,0.573171496391296,0.573506474494934,0.540830850601196,0.502673983573914,0.607447564601898,0.561062633991242,0.604027330875397,0.553047835826874,0.741803228855133,0.699514746665955,0.643941640853882,0.584950804710388,0.657072603702545,0.645367801189423
30,0.538513362407684,0.54023689031601,0.564855039119721,0.58613395690918,0.468171566724777,0.477931976318359,0.624728143215179,0.62322473526001,0.61402815580368,0.612610280513763,0.622354984283447,0.547392189502716,0.639959752559662,0.623479664325714,0.582160651683807,0.59219241142273,0.502967357635498,0.503555059432983,0.569924116134644,0.578499972820282,0.425487518310547,0.419407159090042,0.629073619842529,0.650241792201996,0.488350600004196,0.568684875965118,0.525947570800781,0.553319931030273,0.520114064216614,0.446476459503174,0.433840274810791,0.436661899089813,0.423512011766434,0.465132266283035,0.474979788064957,0.487963438034058,0.462645590305328,0.399409830570221,0.506442904472351,0.50762802362442,0.620934247970581,0.63486111164093,0.554881036281586,0.524396479129791,0.62983626127243,0.619269371032715,0.707694053649902,0.728185117244721,0.790836036205292,0.758171796798706,0.605980575084686,0.575232923030853,0.517969191074371,0.528253138065338,0.638159871101379,0.624180316925049,0.613790154457092,0.638736665248871,0.582284510135651,0.513244926929474,0.639073610305786,0.719386756420136,0.630841732025147,0.64466404914856,0.505061447620392,0.483406484127045,0.478452235460281,0.496811956167221,0.55098283290863,0.548701107501984,0.633873999118805,0.605010330677033,0.74297571182251,0.760964930057526,0.688365817070007,0.663280487060547,0.695658922195435,0.698259055614471
31,0.509845912456513,0.469837814569473,0.59744119644165,0.558328449726105,0.493453562259674,0.550201833248138,0.562125086784363,0.55234158039093,0.574298560619354,0.642286896705627,0.463390707969666,0.470492839813232,0.546945214271545,0.585919737815857,0.527730762958527,0.508151948451996,0.480800360441208,0.414602339267731,0.533958196640015,0.4756800532341,0.384930104017258,0.422231703996658,0.581221699714661,0.614309251308441,0.478560119867325,0.528068125247955,0.497759312391281,0.508137822151184,0.383334130048752,0.417689889669418,0.438979089260101,0.398471474647522,0.376420170068741,0.357434242963791,0.448666840791702,0.406858295202255,0.446312665939331,0.391650795936585,0.487146943807602,0.481596738100052,0.579550981521606,0.566438257694244,0.512563765048981,0.466141045093536,0.515264928340912,0.560466825962067,0.636099934577942,0.583746135234833,0.64658784866333,0.624089598655701,0.50933313369751,0.483988493680954,0.44193434715271,0.415933191776276,0.561267554759979,0.503281831741333,0.517491281032562,0.472946256399155,0.423937946557999,0.425928354263306,0.521186351776123,0.626606345176697,0.541458964347839,0.49725940823555,0.471247792243958,0.444162607192993,0.428973227739334,0.447971701622009,0.429207056760788,0.442096263170242,0.5216383934021,0.543634533882141,0.533705234527588,0.576092004776001,0.66405713558197,0.640465080738068,0.547750473022461,0.574743211269379
32,0.470431715250015,0.472654193639755,0.471519082784653,0.514135420322418,0.445648938417435,0.468783587217331,0.492840826511383,0.51659893989563,0.554545223712921,0.606445074081421,0.532394886016846,0.446454703807831,0.531591773033142,0.553196609020233,0.484713137149811,0.50728839635849,0.448057413101196,0.421404749155045,0.467970937490463,0.4545077085495,0.352304577827454,0.410888850688934,0.553082883358002,0.560659468173981,0.488517731428146,0.403513610363007,0.479845970869064,0.498582720756531,0.432867974042892,0.46764475107193,0.39765664935112,0.385681122541428,0.392322421073914,0.402659863233566,0.383448034524918,0.41257655620575,0.366840034723282,0.407640069723129,0.404823958873749,0.419932693243027,0.477841556072235,0.464275509119034,0.412139385938644,0.431731343269348,0.434943050146103,0.446133583784103,0.499060332775116,0.469190508127213,0.500775992870331,0.513983428478241,0.448482692241669,0.479119777679443,0.411191195249558,0.462314754724503,0.419784188270569,0.435431897640228,0.482032001018524,0.4773910343647,0.421653240919113,0.496922105550766,0.493180215358734,0.515867173671722,0.458443433046341,0.476434946060181,0.43954735994339,0.471674531698227,0.4026919901371,0.518094658851624,0.405234426259995,0.479060798883438,0.507085561752319,0.525252223014832,0.543692529201508,0.590040802955627,0.609441578388214,0.617174088954926,0.524494886398315,0.549166023731232
33,0.494054794311523,0.468938946723938,0.48986753821373,0.529221296310425,0.414917171001434,0.475267142057419,0.503924012184143,0.527922511100769,0.496066153049469,0.530803859233856,0.413848131895065,0.47387233376503,0.467938840389252,0.543503284454346,0.453650206327438,0.50111585855484,0.468322485685349,0.477050185203552,0.527679264545441,0.510645270347595,0.398920208215714,0.394837915897369,0.592234909534454,0.600903034210205,0.472950667142868,0.492832332849503,0.446270197629929,0.485291838645935,0.406483262777329,0.441524744033814,0.433606296777725,0.399599939584732,0.389760076999664,0.413192003965378,0.414710342884064,0.389508575201035,0.406658828258514,0.413292318582535,0.389096528291702,0.414938598871231,0.435908854007721,0.432072460651398,0.415758967399597,0.398638188838959,0.433269530534744,0.433592408895493,0.490177839994431,0.503832936286926,0.494671791791916,0.481518983840942,0.469309270381928,0.46521657705307,0.465953260660172,0.477399677038193,0.50678288936615,0.453157126903534,0.483200401067734,0.48087415099144,0.490550488233566,0.53320974111557,0.491682022809982,0.533681571483612,0.479481220245361,0.460705161094666,0.477338671684265,0.466488808393478,0.431073099374771,0.448638081550598,0.432591497898102,0.485548973083496,0.54845541715622,0.535356283187866,0.5972118973732,0.536396324634552,0.643693685531616,0.604760885238648,0.54553085565567,0.512461364269257
34,0.421627044677734,0.468797564506531,0.422116041183472,0.455627828836441,0.416477501392365,0.42333111166954,0.449259698390961,0.45607990026474,0.476549685001373,0.489408522844315,0.405858874320984,0.456286698579788,0.468670248985291,0.458674609661102,0.430822849273682,0.430191159248352,0.374889045953751,0.412110954523087,0.502356231212616,0.535306453704834,0.342853873968124,0.364548921585083,0.498469620943069,0.551996827125549,0.376924067735672,0.436021983623505,0.419625282287598,0.439171373844147,0.424946635961533,0.419014483690262,0.380858302116394,0.387135148048401,0.408614158630371,0.412548780441284,0.412769109010696,0.398795157670975,0.399823516607285,0.385485798120499,0.399652630090714,0.387954294681549,0.447766155004501,0.430706888437271,0.391083300113678,0.403186410665512,0.393294095993042,0.414811044931412,0.446445256471634,0.413877367973328,0.425589948892593,0.450608551502228,0.431473851203918,0.447274208068848,0.398339450359345,0.425248324871063,0.438051551580429,0.407340854406357,0.422079056501389,0.410632222890854,0.452743679285049,0.450877219438553,0.417235463857651,0.430531978607178,0.448188692331314,0.432692050933838,0.479015350341797,0.444389015436173,0.346620559692383,0.407198488712311,0.418679684400558,0.453482210636139,0.463705211877823,0.496740788221359,0.476420313119888,0.513048410415649,0.568259954452515,0.578193187713623,0.458562582731247,0.502970993518829
35,0.411687582731247,0.398301213979721,0.455812782049179,0.447838306427002,0.426980167627335,0.401135981082916,0.459356844425201,0.37267130613327,0.457513421773911,0.359501361846924,0.461875885725021,0.359978944063187,0.445995062589645,0.391737908124924,0.413184344768524,0.363653093576431,0.374896854162216,0.346394062042236,0.514695048332214,0.4243503510952,0.392366319894791,0.391831904649735,0.534849345684052,0.497815847396851,0.430364549160004,0.404930472373962,0.464426577091217,0.400906175374985,0.401365071535111,0.405314415693283,0.432399123907089,0.390305042266846,0.375630229711533,0.399946749210358,0.399688243865967,0.383297562599182,0.382059276103973,0.418029695749283,0.375825256109238,0.364884525537491,0.412125170230866,0.385969460010529,0.406656295061111,0.390704780817032,0.369483798742294,0.369309961795807,0.426909863948822,0.376692831516266,0.404806941747665,0.408528417348862,0.388633489608765,0.402824997901917,0.420737773180008,0.394425183534622,0.42630523443222,0.399083137512207,0.475185096263886,0.390865743160248,0.391762793064117,0.428700506687164,0.434663057327271,0.402665287256241,0.439421892166138,0.434104204177856,0.437054961919785,0.458822339773178,0.352696627378464,0.383812785148621,0.369915038347244,0.399366676807404,0.399374514818192,0.405371397733688,0.409386366605759,0.453726321458817,0.491651356220245,0.460998624563217,0.405498087406158,0.435044676065445
36,0.334263443946838,0.34563210606575,0.370341122150421,0.378556042909622,0.375420361757278,0.360771596431732,0.376945376396179,0.355203658342361,0.37429815530777,0.356671839952469,0.335869997739792,0.347653985023499,0.351879775524139,0.368941009044647,0.35443127155304,0.355742007493973,0.330684185028076,0.301417589187622,0.429104626178741,0.417493492364883,0.349018603563309,0.32721346616745,0.43997123837471,0.445308268070221,0.382487773895264,0.401953160762787,0.370727270841599,0.391593098640442,0.385426312685013,0.384043872356415,0.344914466142654,0.380449891090393,0.369267821311951,0.363338112831116,0.389318943023682,0.370134681463242,0.365798473358154,0.348825305700302,0.35734298825264,0.333380699157715,0.357010930776596,0.384452342987061,0.33946830034256,0.333580613136292,0.344778686761856,0.3325135409832,0.353414177894592,0.351007461547852,0.347082316875458,0.355850338935852,0.361967712640762,0.320869535207748,0.346975564956665,0.342207223176956,0.340983659029007,0.350632846355438,0.359898954629898,0.34653228521347,0.322879821062088,0.358492761850357,0.35824853181839,0.384774744510651,0.347829252481461,0.363884538412094,0.382605940103531,0.375103414058685,0.319992542266846,0.310294091701508,0.331874579191208,0.358668059110642,0.400354743003845,0.396213531494141,0.35456258058548,0.376020640134811,0.423587203025818,0.351454555988312,0.349499464035034,0.345835298299789
37,0.41436293721199,0.397106260061264,0.43841952085495,0.466331362724304,0.407465279102325,0.429103463888168,0.448906660079956,0.442967861890793,0.45066025853157,0.447569072246552,0.471397429704666,0.435413837432861,0.450411558151245,0.431671768426895,0.427882134914398,0.41723895072937,0.428957402706146,0.402578562498093,0.464710772037506,0.468350440263748,0.438125938177109,0.409051656723022,0.500081539154053,0.502594530582428,0.424293041229248,0.441201537847519,0.404611766338348,0.435437619686127,0.454326629638672,0.46352082490921,0.396459430456162,0.399559825658798,0.464106142520905,0.451453298330307,0.491707563400269,0.448057442903519,0.405357658863068,0.375376671552658,0.370610952377319,0.373579472303391,0.410473436117172,0.404956609010696,0.39545202255249,0.391492307186127,0.388304561376572,0.376191973686218,0.402692407369614,0.468570560216904,0.445565730333328,0.489357978105545,0.409695506095886,0.411583095788956,0.421338081359863,0.411360919475555,0.421395659446716,0.383132338523865,0.428074836730957,0.406748980283737,0.397063881158829,0.432894676923752,0.436861753463745,0.457184016704559,0.408800810575485,0.405397534370422,0.448769241571426,0.449545502662659,0.419491201639175,0.415744572877884,0.39578852057457,0.425437122583389,0.448122382164001,0.416477739810944,0.424916744232178,0.465496391057968,0.469666033983231,0.404206395149231,0.396336406469345,0.412801891565323
38,0.460617691278458,0.431425273418427,0.482122659683228,0.444316327571869,0.424447804689407,0.432369142770767,0.437554657459259,0.424450844526291,0.498893260955811,0.416039139032364,0.430692583322525,0.448193430900574,0.447588503360748,0.42020308971405,0.465129941701889,0.42715859413147,0.421605467796326,0.420582920312881,0.510645389556885,0.486578613519669,0.41323333978653,0.428403556346893,0.565972864627838,0.547485172748566,0.403992265462875,0.420118004083633,0.424894422292709,0.439193487167358,0.462893575429916,0.478569954633713,0.418463826179504,0.412984043359756,0.417286455631256,0.419527381658554,0.484916895627975,0.48202446103096,0.420860379934311,0.404408633708954,0.445615828037262,0.435059607028961,0.448263645172119,0.446559578180313,0.424751967191696,0.44005012512207,0.405877828598022,0.411163687705994,0.466742604970932,0.445405721664429,0.460598975419998,0.435591995716095,0.411697030067444,0.430683493614197,0.443750858306885,0.483655959367752,0.43910476565361,0.478478014469147,0.43198636174202,0.434497773647308,0.407097816467285,0.399149209260941,0.47659096121788,0.473996430635452,0.454216957092285,0.449311792850494,0.487370610237122,0.503129363059998,0.383036762475967,0.418981820344925,0.424381405115128,0.427343815565109,0.451251924037933,0.410307437181473,0.445698142051697,0.482850521802902,0.500467717647553,0.386273741722107,0.414439678192139,0.445967614650726
